City,State,Year,Linke,Gruene,SPD,FDP,CDU,AfD,Others,left_coalition,right_coalition,left_dominated,others_dominated,Air Quality Station EoI Code,Air Pollutant,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,District,Normalized Pollution Level,majority
Berlin,BE,2003,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE062,CO,0.104,mg/m3,Background,rural,Berlin,0.0,L
Berlin,BE,2003,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE061,CO,0.816,mg/m3,Traffic,urban,Berlin,0.6278659611992946,L
Berlin,BE,2003,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE065,CO,0.455,mg/m3,Traffic,urban,Berlin,0.3095238095238096,L
Berlin,BE,2003,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE065,CO,0.455,mg/m3,Traffic,urban,Berlin,0.3095238095238096,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE064,CO,1.113,mg/m3,Traffic,urban,Berlin,1.0,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE062,CO,0.115,mg/m3,Background,rural,Berlin,0.0109018830525272,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE027,CO,0.105,mg/m3,Industrial,rural,Berlin,0.0009910802775024,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE034,CO,0.127,mg/m3,Background,urban,Berlin,0.0227948463825569,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE014,CO,0.198,mg/m3,Traffic,urban,Berlin,0.0931615460852329,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE063,CO,1.086,mg/m3,Traffic,urban,Berlin,0.9732408325074332,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE068,CO,0.127,mg/m3,Background,urban,Berlin,0.0227948463825569,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE066,CO,0.117,mg/m3,Background,urban,Berlin,0.0128840436075322,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE010,CO,0.137,mg/m3,Background,urban,Berlin,0.0327056491575817,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE032,CO,0.104,mg/m3,Background,rural,Berlin,0.0,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE065,CO,0.366,mg/m3,Traffic,urban,Berlin,0.2596630327056492,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE061,CO,0.731,mg/m3,Traffic,urban,Berlin,0.6214073339940536,L
Berlin,BE,2004,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE065,CO,0.366,mg/m3,Traffic,urban,Berlin,0.2596630327056492,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE067,CO,0.161,mg/m3,Traffic,urban,Berlin,0.0672645739910313,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE032,CO,0.101,mg/m3,Background,rural,Berlin,0.0,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE010,CO,0.135,mg/m3,Background,urban,Berlin,0.0381165919282511,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE068,CO,0.115,mg/m3,Background,urban,Berlin,0.0156950672645739,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE034,CO,0.123,mg/m3,Background,urban,Berlin,0.0246636771300448,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE027,CO,0.101,mg/m3,Industrial,rural,Berlin,0.0,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE066,CO,0.123,mg/m3,Background,urban,Berlin,0.0246636771300448,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE065,CO,0.295,mg/m3,Traffic,urban,Berlin,0.2174887892376681,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE061,CO,0.654,mg/m3,Traffic,urban,Berlin,0.6199551569506727,L
Berlin,BE,2005,23.404255319148938,9.929078014184398,31.20567375886525,10.638297872340424,24.822695035460992,0.0,0.0,64.53900709219859,35.46099290780141,True,False,DEBE065,CO,0.295,mg/m3,Traffic,urban,Berlin,0.2174887892376681,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE066,CO,0.145,mg/m3,Background,urban,Berlin,0.0452830188679245,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE027,CO,0.112,mg/m3,Industrial,rural,Berlin,0.0037735849056603,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE067,CO,0.172,mg/m3,Traffic,urban,Berlin,0.0792452830188679,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE068,CO,0.132,mg/m3,Background,urban,Berlin,0.0289308176100629,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE010,CO,0.142,mg/m3,Background,urban,Berlin,0.0415094339622641,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE034,CO,0.14,mg/m3,Background,urban,Berlin,0.0389937106918239,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE032,CO,0.109,mg/m3,Background,rural,Berlin,0.0,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE061,CO,0.518,mg/m3,Traffic,urban,Berlin,0.5144654088050314,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.315,mg/m3,Traffic,urban,Berlin,0.2591194968553459,L
Berlin,BE,2006,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.315,mg/m3,Traffic,urban,Berlin,0.2591194968553459,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE061,CO,0.477,mg/m3,Traffic,urban,Berlin,0.4488095238095238,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE066,CO,0.111,mg/m3,Background,urban,Berlin,0.013095238095238,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE067,CO,0.118,mg/m3,Traffic,urban,Berlin,0.0214285714285714,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE027,CO,0.1,mg/m3,Industrial,rural,Berlin,0.0,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE010,CO,0.117,mg/m3,Background,urban,Berlin,0.0202380952380952,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE034,CO,0.113,mg/m3,Background,urban,Berlin,0.0154761904761904,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE068,CO,0.107,mg/m3,Background,urban,Berlin,0.0083333333333333,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE032,CO,0.1,mg/m3,Background,rural,Berlin,0.0,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.275,mg/m3,Traffic,urban,Berlin,0.2083333333333333,L
Berlin,BE,2007,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.275,mg/m3,Traffic,urban,Berlin,0.2083333333333333,L
Berlin,BE,2008,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.171,mg/m3,Traffic,urban,Berlin,0.1139630390143737,L
Berlin,BE,2008,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE061,CO,0.3,mg/m3,Traffic,urban,Berlin,0.2464065708418891,L
Berlin,BE,2008,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.171,mg/m3,Traffic,urban,Berlin,0.1139630390143737,L
Berlin,BE,2009,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.501,mg/m3,Traffic,urban,Berlin,0.5087719298245614,L
Berlin,BE,2009,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.501,mg/m3,Traffic,urban,Berlin,0.5087719298245614,L
Berlin,BE,2009,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE061,CO,0.57,mg/m3,Traffic,urban,Berlin,0.5894736842105264,L
Berlin,BE,2010,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.486,mg/m3,Traffic,urban,Berlin,0.718978102189781,L
Berlin,BE,2010,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE065,CO,0.486,mg/m3,Traffic,urban,Berlin,0.718978102189781,L
Berlin,BE,2010,15.436241610738255,15.436241610738255,35.57046979865772,8.724832214765101,24.83221476510068,0.0,0.0,66.44295302013423,33.55704697986578,True,False,DEBE061,CO,0.536,mg/m3,Traffic,urban,Berlin,0.8102189781021898,L
Berlin,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE065,CO,0.496,mg/m3,Traffic,urban,Berlin,0.7510917030567685,L
Berlin,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE065,CO,0.496,mg/m3,Traffic,urban,Berlin,0.7510917030567685,L
Berlin,BE,2011,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE061,CO,0.501,mg/m3,Traffic,urban,Berlin,0.7620087336244542,L
Berlin,BE,2012,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE065,CO,0.461,mg/m3,Traffic,urban,Berlin,0.694835680751174,L
Berlin,BE,2012,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE061,CO,0.476,mg/m3,Traffic,urban,Berlin,0.7300469483568075,L
Berlin,BE,2012,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE065,CO,0.461,mg/m3,Traffic,urban,Berlin,0.694835680751174,L
Berlin,BE,2013,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE065,CO,0.419,mg/m3,Traffic,Urban,Berlin,0.4097633136094675,L
Berlin,BE,2013,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE061,CO,0.437,mg/m3,Traffic,Urban,Berlin,0.4363905325443788,L
Berlin,BE,2014,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE065,CO,0.443,mg/m3,Traffic,Urban,Berlin,0.6796460176991151,L
Berlin,BE,2014,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE061,CO,0.496,mg/m3,Traffic,Urban,Berlin,0.7734513274336284,L
Berlin,BE,2015,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE065,CO,0.399,mg/m3,Traffic,Urban,Berlin,0.6143790849673204,L
Berlin,BE,2015,12.751677852348994,19.463087248322147,31.543624161073826,0.0,26.174496644295303,0.0,10.06711409395973,63.758389261744966,26.174496644295303,True,False,DEBE061,CO,0.376,mg/m3,Traffic,Urban,Berlin,0.5642701525054467,L
Berlin,BE,2016,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE061,CO,0.42,mg/m3,Traffic,Urban,Berlin,0.6771084337349397,L
Berlin,BE,2016,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE065,CO,0.381,mg/m3,Traffic,Urban,Berlin,0.5831325301204818,L
Berlin,BE,2017,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE061,CO,0.387,mg/m3,Traffic,Urban,Berlin,0.6558891454965358,L
Berlin,BE,2017,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE065,CO,0.376,mg/m3,Traffic,Urban,Berlin,0.6304849884526559,L
Berlin,BE,2018,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE061,CO,0.371,mg/m3,Traffic,Urban,Berlin,0.586433260393873,L
Berlin,BE,2018,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE065,CO,0.357,mg/m3,Traffic,Urban,Berlin,0.5557986870897155,L
Berlin,BE,2019,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE061,CO,0.35,mg/m3,Traffic,Urban,Berlin,0.0019643355950224,L
Berlin,BE,2019,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE065,CO,0.348,mg/m3,Traffic,Urban,Berlin,0.0019463141675452,L
Berlin,BE,2020,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE065,CO,0.315,mg/m3,Traffic,Urban,Berlin,0.6712328767123288,L
Berlin,BE,2020,16.875,16.875,23.75,7.5,19.375,15.625,0.0,57.5,42.5,True,False,DEBE061,CO,0.321,mg/m3,Traffic,Urban,Berlin,0.6917808219178083,L
